wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,birthdate,birthyear,birth_decade,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q246517,179945,Jean_Baptiste_Joseph_Delambre,Jean Baptiste Joseph Delambre,MATHEMATICIAN,1.18962723654126,M,,False,29,23.4021254186922,Amiens,49.892,2.299,81830,France,,1749-09-19,1749,1740,Paris,48.8567,2.3508,22989,France,,1822-08-19,1822,France,France,,False,9.3572590063973,270,6865,1.96869359066521,59.2331990062754,177,177,12,12,1226,1226,6,6,10,10,1264,1264,547,547,179945
q451770,1252692,Douglas_Hartree,Douglas Hartree,MATHEMATICIAN,2.25495231864408,M,,False,22,19.4692360186065,Cambridge,52.20527778,0.11916667,36995,United Kingdom,,1897-03-27,1897,1890,Cambridge,52.20527778,0.11916667,36995,United Kingdom,,1958-02-12,1958,United Kingdom,United Kingdom,,False,4.44873744639144,122,2701,2.90036207516537,46.1457970795402,607,607,166,166,2754,2754,16,16,102,102,1932,1932,75,75,1252692
q77141,2042,Alexander_Grothendieck,Alexander Grothendieck,MATHEMATICIAN,0,M,,False,46,25.0692138212908,Berlin,52.51666667,13.38888889,3354,Germany,,1928-03-28,1928,1920,Saint-Lizier,43.0028,1.1375,3124602,France,,2014-11-13,2014,Germany,,,False,6.89910222200853,91,91830,3.10322903374203,64.7807376611207,94,94,34,34,459,459,32,32,22,22,666,666,1,1,2042
q315425,6607318,Andrei_Okounkov,Andrei Okounkov,MATHEMATICIAN,107.294129551546,M,,True,29,17.1502710352918,Moscow,55.75,37.61666667,19004,Russia,,1969-07-26,1969,1960,,,,,,,,,,,,False,5.44847008554629,50,7812,2.74652015883629,38.4290210140847,723,723,347,347,1519,1519,300,300,,,,,,,6607318
q369600,589307,Jean-Christophe_Yoccoz,Jean-Christophe Yoccoz,MATHEMATICIAN,44.5529681770681,M,,False,28,19.0574333074573,Paris,48.8567,2.3508,22989,France,,1957-05-29,1957,1950,Paris,48.8567,2.3508,22989,France,,2016-09-03,2016,France,,,False,6.19548241497377,62,7556,2.4888278685888,44.7754489596029,641,641,191,191,3174,3174,748,748,287,287,3161,3161,1436,1436,589307
q548080,453765,Thoralf_Skolem,Thoralf Skolem,MATHEMATICIAN,15.7204242570675,M,,False,20,19.8006862930538,Norway,61,8,21241,Norway,,1887-05-23,1887,1880,Oslo,59.91666667,10.73333333,22309,Norway,,1963-03-23,1963,Sweden,Norway,,False,4.99020729173515,132,3087,2.6192427228054,47.2487579104051,576,576,148,148,222,222,32,32,112,112,151,151,74,74,453765
q311491,475249,William_Oughtred,William Oughtred,MATHEMATICIAN,14.3890247269037,M,,False,36,23.8290666773359,"Eton, Berkshire",51.4881,-0.6092,17867,United Kingdom,,1574-03-05,1574,1570,Albury,-36.0833333333,146.916666667,59047,Australia,,1660-06-30,1660,,,,False,6.74676226803614,445,12485,2.68373804830743,60.6539233853679,146,146,5,5,684,684,1,1,8,8,9,9,1,1,475249
q330567,46024,Abraham_Robinson,Abraham Robinson,MATHEMATICIAN,13.7193324677363,M,,False,21,20.3766792179538,Wałbrzych,50.76666667,16.28333333,74606,Poland,,1918-10-06,1918,1910,"New Haven, Connecticut",41.31,-72.92361111,53825,United States,,1974-04-11,1974,,United States,,False,5.87556804237592,101,4143,2.48992434825159,49.1654787098656,510,510,138,138,576,576,1,1,101,101,2784,2784,26,26,46024
q185150,48388,Eudoxus_of_Cnidus,Eudoxus of Cnidus,MATHEMATICIAN,0,M,,False,58,26.5798072939482,Knidos,36.68583333,27.375,79988,Turkey,,0408-01-01 BC,-408,-400,Knidos,36.68583333,27.375,79988,Turkey,,0355-01-01 BC,-355,,,,False,9.80231410691111,2427,38323,3.13620468219645,69.8075110873298,46,46,1,1,115,115,1,1,2,2,115,115,1,1,48388
q315391,168115,Étienne-Louis_Malus,Étienne-Louis Malus,MATHEMATICIAN,0,M,,False,33,23.5675841523829,Paris,48.8567,2.3508,22989,France,,1775-07-23,1775,1770,Paris,48.8565777778,2.35182777778,22989,France,,1812-02-24,1812,France,,,False,10.451237137007,244,5915,2.15865886102216,59.7837929156926,168,168,11,11,1163,1163,268,268,5,5,1197,1197,522,522,168115
q370247,9638038,S._R._Srinivasa_Varadhan,S. R. Srinivasa Varadhan,MATHEMATICIAN,21.6796366638406,M,,True,24,18.2585574212198,Chennai,13.08333333,80.26666667,45139,India,,1940-01-02,1940,1940,,,,,,,,,India - United Kingdom,,,False,2.65850611468271,79,3935,3.8869915674157,42.1170447307579,689,689,327,327,475,475,9,9,,,,,,,9638038
q1396841,2851544,Ilia_Vekua,Ilia Vekua,MATHEMATICIAN,37.8430422673692,M,,False,16,19.6114760610828,,,,,,,1907-05-06,1907,1900,Tbilisi,41.71666667,44.78333333,42298,Georgia,,1977-12-02,1977,,Soviet Union,,False,4.36065699383896,112,4104,1.82639064955179,46.6191265878459,595,595,186,186,,,,,130,130,42,42,30,30,2851544
q139798,982096,Seleucus_of_Seleucia,Seleucus of Seleucia,MATHEMATICIAN,16.5227727371446,M,,False,20,22.1879129845565,Seleucia,33.09444444,44.52222222,1985695,Iraq,,0190-01-01 BC,-190,-190,,,,,,,,-150,,,,False,6.71721934605793,2209,5479,2.02277463105475,55.1926871755518,280,280,5,5,152,152,2,2,4,4,,,,,982096
q380026,525901,Antanas_Mockus,Antanas Mockus,MATHEMATICIAN,2.4448167839492,M,,True,19,18.9698238127723,Bogotá,4.71111111,-74.07222222,211271,Colombia,,1952-03-25,1952,1950,,,,,,,,,Colombia,,,False,2.23433980591046,67,78005,3.31851879775447,44.4839124954664,647,647,288,288,68,68,19,19,,,,,,,525901
q7091,9815,Évariste_Galois,Évariste Galois,MATHEMATICIAN,0,M,,False,84,28.3940255290032,Bourg-la-Reine,48.7796,2.3151,22989,France,,1811-10-25,1811,1810,Paris,48.8567,2.3508,22989,France,,1832-05-31,1832,,France,,False,10.9736896287053,208,183578,3.41857556778095,75.8446509124316,19,19,3,3,120,120,1,1,3,3,136,136,53,53,9815
q208356,20698,Michael_Atiyah,Michael Atiyah,MATHEMATICIAN,0,M,,False,42,24.317925746958,Hampstead,51.55410004,-0.1744,17867,United Kingdom,,,1929,1920,,,,,,,2019-01-11,2019,,,,False,7.785262731969,90,44031,3.3216257754166,62.280690496982,120,120,51,51,569,569,6,6,34,34,,,,,20698
q323238,249107,Gaston_Julia,Gaston Julia,MATHEMATICIAN,39.8638383397424,M,,False,26,22.322824340184,Sidi Bel Abbès,35.19388889,-0.64138889,,Algeria,,1893-02-03,1893,1890,Paris,48.8567,2.3508,22989,France,,1978-03-19,1978,,France,,False,6.43044121456779,126,13571,2.50875207375913,55.6416291507672,263,263,67,67,41,41,2,2,56,56,1835,1835,796,796,249107
q334069,28371257,Elon_Lindenstrauss,Elon Lindenstrauss,MATHEMATICIAN,65.0333680500704,M,,True,24,17.4878566784846,Jerusalem,31.78333333,35.21666667,16043,Israel,,1970-08-01,1970,1970,,,,,,,,,West Bank - Israel,,,False,7.2481209209821,49,8590,2.27150912451978,39.5523983958803,719,719,243,243,245,245,64,64,,,,,,,28371257
q266017,1987589,Guidobaldo_del_Monte,Guidobaldo del Monte,MATHEMATICIAN,13.8224146690385,M,,False,19,20.6344444478113,Pesaro,43.91666667,12.9,1042195,Italy,,1545-01-11,1545,1540,Mombaroccio,43.7969305556,12.8551305556,1042195,Italy,,1607-01-06,1607,Papal States,,,False,5.15943054106196,474,2317,2.07194149022706,50.0232392067179,475,475,12,12,2253,2253,8,8,12,12,2137,2137,1,1,1987589
q330740,1826924,Abraham_Zacuto,Abraham Zacuto,MATHEMATICIAN,1.73211242134795,M,,False,17,22.2628878731089,Salamanca,40.961612,-5.667607,23955286,Spain,,1452-08-12,1452,1450,Jerusalem,31.78333333,35.21666667,16043,Israel,,,1515,Castile,,,False,6.25097584298873,567,7769,1.66496294039295,55.4421796990071,273,273,6,6,544,544,4,4,10,10,106,106,58,58,1826924
q57103,93459,Karl_Weierstrass,Karl Weierstrass,MATHEMATICIAN,0,M,,False,56,26.2912892941157,Ennigerloh,51.83666667,8.02555556,1553,Germany,,1815-10-31,1815,1810,Berlin,52.5166666667,13.3833333333,3354,Germany,,1897-02-19,1897,,,,False,10.8406928459485,204,46356,3.02329286516729,68.8474151774822,55,55,5,5,250,250,1,1,4,4,215,215,25,25,93459
q715906,3359510,Paul_Émile_Appell,Paul Émile Appell,MATHEMATICIAN,18.6485764436629,M,,False,24,21.7420848316262,Strasbourg,48.58,7.75,37407,France,,1855-09-27,1855,1850,Paris,48.8567,2.3508,22989,France,,1930-10-24,1930,France,France,,False,8.08170830391186,164,3570,1.92000205053808,53.7091132343355,332,332,28,28,2107,2107,26,26,42,42,2200,2200,963,963,3359510
q7604,17902,Leonhard_Euler,Leonhard Euler,MATHEMATICIAN,0,M,,False,142,30.8531996113228,Basel,47.55472222,7.59055556,4911,Switzerland,,1707-04-15,1707,1700,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,1783-09-18,1783,Switzerland,Russia,,False,13.0613892833996,312,552435,4.77105599048811,84.0279981538836,7,7,2,2,2,2,1,1,1,1,10,10,4,4,17902
q711742,935621,Harold_Hotelling,Harold Hotelling,MATHEMATICIAN,1.13794330432788,M,,False,17,19.4881218366763,,,,,,,,,,"Chapel Hill, North Carolina",35.91313889,-79.05580556,71821,United States,,1973-12-26,1973,,,,False,3.83600563901192,124,5693,2.69462457305656,46.2086430603574,606,606,,,,,,,154,154,3515,3515,5,5,935621
q77500,2482337,Max_Noether,Max Noether,MATHEMATICIAN,29.3462754028957,M,,False,17,18.9209184498027,Mannheim,49,29,99627,Ukraine,,1921-12-13,1921,1920,Erlangen,49.58333333,11.01666667,204154,Germany,,1921-12-13,1921,,,,False,4.48288121402404,98,2498,2.40281456758852,44.3211710409159,652,652,247,247,519,519,24,24,87,87,2306,2306,7,7,2482337
q123992,1151030,Nicolaus_I_Bernoulli,Nicolaus I Bernoulli,MATHEMATICIAN,17.9906710910204,M,,False,19,20.2793535337266,Basel,47.55472222,7.59055556,4911,Switzerland,,1687-10-21,1687,1680,Basel,47.55472222,7.59055556,4911,Switzerland,,1759-11-29,1759,Switzerland,Switzerland,,False,5.04160699228864,332,2250,2.11949826528461,48.8416098649271,522,522,9,9,284,284,26,26,12,12,394,394,37,37,1151030
q61747,1323117,Wilhelm_Jordan_(geodesist),Wilhelm Jordan,MATHEMATICIAN,4.16107345355113,M,,False,17,20.4523074629817,Ellwangen,48.96111111,10.13055556,546342,Germany,,1842-03-01,1842,1840,Hanover,52.36666667,9.71666667,14197,Germany,,1899-04-17,1899,,Germany,,False,4.08909866400589,177,8685,2.30233498605983,49.4171453953494,499,499,56,56,2459,2459,1,1,39,39,2063,2063,17,17,1323117
q372182,332183,Ian_Stewart_(mathematician),Ian Stewart,MATHEMATICIAN,43.6313472075982,M,,True,18,20.0101870564512,Kent,51.2,0.7,16766,United Kingdom,,1945-09-24,1945,1940,,,,,,,,,,,,False,5.43293393435864,74,11226,2.3076496811206,47.9459096519415,554,554,236,236,2435,2435,7,7,,,,,,,332183
q77313,915551,Carl_Neumann,Carl Neumann,MATHEMATICIAN,46.9380449407493,M,,False,17,19.7035691222241,Königsberg,54.71666667,20.51666667,15413504,Russia,,1832-05-07,1832,1830,Leipzig,51.3333333333,12.3833333333,17955,Germany,,1925-03-27,1925,,,,False,4.46555550556908,187,3332,2.3173401455759,46.9255829315695,590,590,59,59,1175,1175,40,40,96,96,2229,2229,51,51,915551
q201803,571304,Benjamin_Robins,Benjamin Robins,MATHEMATICIAN,2.10495087999172,M,,False,16,18.7238844443068,"Bath, Somerset",51.38,-2.36,41523,United Kingdom,,1707-01-01,1707,1700,Cuddalore,11.75,79.75,1189997,India,,1751-07-29,1751,,,,False,4.31060561530508,312,1083,2.39561785128589,43.6655046946659,661,661,11,11,3202,3202,4,4,17,17,283,283,1,1,571304
q323331,486365,Peter_Lax,Peter Lax,MATHEMATICIAN,68.3347955324358,M,,True,30,21.0740694841562,Budapest,47.4925,19.05138889,36787,Hungary,,1926-05-01,1926,1920,,,,,,,,,,,,False,5.11935251430771,93,7620,3.32840187511784,51.4861711537936,420,420,170,170,243,243,106,106,,,,,,,486365
q371890,640417,Philippe_de_La_Hire,Philippe de La Hire,MATHEMATICIAN,4.70084068821816,M,,False,20,21.5733270965151,Paris,48.8567,2.3508,22989,France,,1640-03-18,1640,1640,Paris,48.8567,2.3508,22989,France,,1718-04-21,1718,France,France,,False,7.0846286321857,379,2914,1.81176474559578,53.1475413000737,356,356,12,12,2204,2204,520,520,7,7,2305,2305,1023,1023,640417
q1188064,11335853,Pietro_Mengoli,Pietro Mengoli,MATHEMATICIAN,18.4437226514159,M,,False,18,20.393820619526,Bologna,44.5075,11.35138889,21069333,Italy,,1626-01-01,1626,1620,Bologna,44.5075,11.35138889,21069333,Italy,,1686-06-07,1686,Papal States,Papal States,,False,5.42603238383631,393,1986,1.95895243217365,49.2225198287839,506,506,11,11,2317,2317,59,59,11,11,2189,2189,54,54,11335853
q531345,628083,Thomas_Digges,Thomas Digges,MATHEMATICIAN,17.2532327843422,M,,False,19,20.5281043322031,"Wootton, Kent",51.175,1.18,3997,United Kingdom,,1546-01-01,1546,1540,London,51.50722222,-0.1275,17867,United Kingdom,,1595-08-24,1595,,England,,False,4.48395124115076,473,3405,2.55392475043236,49.6693732083835,487,487,8,8,2153,2153,1,1,14,14,1562,1562,435,435,628083
q1384858,1092942,Willem_'s_Gravesande,Willem 's Gravesande,MATHEMATICIAN,16.5076607806661,M,,False,15,21.0335197067062,,,,,,,1688-09-26,1688,1680,Leiden,52.16666667,4.48333333,46599,Netherlands,,1742-02-28,1742,,Netherlands,,False,6.17831548833714,331,3938,1.62977827396575,51.3512344236849,424,424,18,18,,,,,10,10,274,274,26,26,1092942
q714369,3565056,Dai_Zhen,Dai Zhen,MATHEMATICIAN,3.40265255411802,M,,False,17,20.0395836406559,Xiuning County,29.784,118.194,5128310,China,,1724-01-19,1724,1720,,,,,,,1777-07-01,1777,,,,False,3.6221962369174,295,4830,2.19436221252384,48.0437321111115,552,552,20,20,604,604,1,1,12,12,,,,,3565056
q334760,303137,Shing-Tung_Yau,Shing-Tung Yau,MATHEMATICIAN,262.82687455741,M,,True,33,21.52071970446,Shantou,23.35,116.66666667,147447,China,,1949-04-04,1949,1940,,,,,,,,,,,,False,3.81168559080455,70,76937,3.36632659349963,52.9724806731139,364,364,129,129,495,495,2,2,,,,,,,303137
q560847,2430844,Jim_Simons_(mathematician),Jim Simons,MATHEMATICIAN,57.116223696142,M,,True,24,20.4703817201431,"Newton, Massachusetts",42.33694444,-71.20972222,105945,United States,,1938-04-25,1938,1930,,,,,,,,,United States,,,False,2.3777592624481,81,39392,3.93254219874241,49.4772907602288,496,496,223,223,3680,3680,5,5,,,,,,,2430844
q325705,1104948,Grigory_Margulis,Grigory Margulis,MATHEMATICIAN,167.261069253028,M,,True,26,20.0544785196185,Moscow,55.75,37.61666667,19004,Russia,,1946-02-24,1946,1940,,,,,,,,,Soviet Union,,,False,5.72873870625221,73,6420,2.55944644681092,48.0932975190859,547,547,270,270,1086,1086,198,198,,,,,,,1104948
q77301,608289,Eduard_Heine,Eduard Heine,MATHEMATICIAN,58.7511749620293,M,,False,24,22.6984748780624,Berlin,52.51666667,13.38888889,3354,Germany,,1821-03-16,1821,1820,Halle (Saale),51.48333333,11.96666667,186208,Germany,,1881-10-21,1881,Prussia,,,False,10.1228041356011,198,4697,1.74468113212694,56.8916743651335,238,238,24,24,1302,1302,98,98,20,20,1107,1107,8,8,608289
q2576756,1194762,Spiru_Haret,Spiru Haret,MATHEMATICIAN,1.46602622166498,M,,False,15,19.5017733220148,Iași,47.15694444,27.59027778,215076,Romania,,1851-02-15,1851,1850,Bucharest,44.4325,26.10388889,36877,Romania,,1912-12-17,1912,,Romania,,False,2.61700425567318,168,12592,2.65213045332608,46.2540708508054,604,604,54,54,232,232,6,6,82,82,127,127,57,57,1194762
q370151,3279708,Viktor_Bunyakovsky,Viktor Bunyakovsky,MATHEMATICIAN,62.0218582335943,M,,False,21,22.195791433024,"Bar, Vinnytsia Oblast",49.075,27.67611111,810256,Ukraine,,1804-12-16,1804,1800,Saint Petersburg,59.9375,30.30861111,24320051,Russia,,,1889,,,,False,7.74036307557119,215,6087,1.77563425647289,55.2189041400185,279,279,29,29,225,225,1,1,28,28,523,523,93,93,3279708
q92760,5693,Claude_Shannon,Claude Shannon,MATHEMATICIAN,0,M,,False,63,26.1412219770222,"Petoskey, Michigan",45.37333333,-84.95527778,,United States,,1916-04-30,1916,1910,"Medford, Massachusetts",42.41833333,-71.10666667,116851,United States,,2001-02-24,2001,,,,False,8.2038862217083,103,118629,3.97995271016083,68.348038994967,59,59,11,11,286,286,1,1,5,5,271,271,1,1,5693
q61043,528451,Abraham_Fraenkel,Abraham Fraenkel,MATHEMATICIAN,128.800935299901,M,,False,22,21.2663914761331,Munich,48,8,19058,Germany,,1891-02-17,1891,1890,Jerusalem,31.78333333,35.21666667,16043,Israel,,1965-10-15,1965,Germany,,,False,6.41899340188868,128,6082,2.33334982372387,52.1261574214719,392,392,89,89,2067,2067,101,101,77,77,134,134,68,68,528451
q451667,236798,Roger_Cotes,Roger Cotes,MATHEMATICIAN,11.1827040731585,M,,False,23,21.1332994892745,"Burbage, Leicestershire",52.5277,-1.3483,354380,United Kingdom,,1682-07-10,1682,1680,Cambridge,52.2080555556,0.1225,17867,United Kingdom,,1716-06-05,1716,,,,False,4.40054177460499,337,6403,2.89784851584227,51.683269725416,415,415,11,11,1824,1824,1,1,9,9,1336,1336,57,57,236798
q253458,2545884,Aristyllus,Aristyllus,MATHEMATICIAN,1.21462425240318,M,,False,23,21.2134969983575,,,,,,,0400-01-01 BC,-400,-400,,,,,,,0300-01-01 BC,-300,,,,False,6.54208675643326,2419,1923,2.35970757481979,51.9501414647712,400,400,59,59,,,,,30,30,,,,,2545884
q83163,47717,Srinivasa_Ramanujan,Srinivasa Ramanujan,MATHEMATICIAN,0,M,,False,84,27.9208146511533,Erode,11.34083333,77.71722222,1114438,India,,1887-12-22,1887,1880,Kumbakonam,10.97,79.42,72742,India,,1920-04-26,1920,,,,False,6.42886100353229,132,729845,5.39352002384016,74.2699559936298,28,28,8,8,14,14,1,1,3,3,16,16,1,1,47717
q959840,2372371,Roy_Kerr,Roy Kerr,MATHEMATICIAN,19.3081683464667,M,,True,18,20.5019057219548,Kurow,-44.73333333,170.46666667,,New Zealand,,,1934,1930,,,,,,,,,,,,False,5.54268143875853,85,6996,2.14166570653317,49.5821925868706,490,490,193,193,23,23,1,1,,,,,,,2372371
q726861,2452888,Gino_Fano,Gino Fano,MATHEMATICIAN,53.3406130004541,M,,False,22,20.3567140977081,Mantua,45.15638889,10.79166667,50187,Italy,,,1871,1870,Verona,45.43333333,10.98333333,263991,Italy,,1952-11-08,1952,,Italy,,False,5.97197809784607,148,2352,2.15388938740123,49.099041155541,513,513,78,78,2333,2333,26,26,78,78,2198,2198,14,14,2452888
q107422,1262909,Herbert_A._Hauptman,Herbert A. Hauptman,MATHEMATICIAN,0,M,,False,46,23.7902862400744,New York City,40.7127,-74.0059,645042,United States,,1917-02-14,1917,1910,"Buffalo, New York",42.90472222,-78.84944444,3985,United States,,2011-10-23,2011,,,,False,14.2839624038456,102,4715,2.6644248396893,60.5248744552543,151,151,45,45,1021,1021,88,88,39,39,875,875,4,4,1262909
q1302535,9998714,Marino_Ghetaldi,Marino Ghetaldi,MATHEMATICIAN,1.15008129828893,,,False,21,21.247818755772,Dubrovnik,42.64027778,18.10833333,55116,Croatia,,1568-10-02,1568,1560,,,,,,,1626-04-11,1626,,,,False,5.4651703267693,451,2968,1.90056671271978,52.0643533299984,394,394,11,11,108,108,6,6,14,14,,,,,9998714
q77219,99242,Hermann_Grassmann,Hermann Grassmann,MATHEMATICIAN,29.0988457481373,M,,False,34,23.2877604814683,Szczecin,53.4325,14.54805556,28456,Poland,,1809-04-15,1809,1800,German Empire,52.51666667,13.4,12674,Germany,,1877-09-26,1877,Prussia,,,False,7.36546402577346,210,12423,2.83769556786266,58.8526289603082,189,189,14,14,235,235,4,4,17,17,865,865,9,9,99242
q61721,716602,Carl_Ludwig_Siegel,Carl Ludwig Siegel,MATHEMATICIAN,79.7386742870303,M,,False,24,21.2204611386736,Berlin,52.51666667,13.38333333,3354,Germany,,1896-12-31,1896,1890,Göttingen,51.53388889,9.93555556,23307013,Germany,,1981-04-04,1981,,West Germany,,False,6.26617004706386,123,5322,2.35570226960085,51.973315903236,398,398,100,100,2091,2091,167,167,77,77,1778,1778,46,46,716602
q75655,7576966,Pierre_de_Fermat,Pierre de Fermat,MATHEMATICIAN,0,M,,False,91,29.3809021290286,Beaumont-de-Lomagne,43.8839,0.9892,14659613,France,,,1601,1600,Castres,43.6,2.25,894251,France,,1665-01-12,1665,,,,False,13.6792163174365,418,161204,3.37595288347888,79.1286615729757,12,12,2,2,55,55,1,1,1,1,68,68,1,1,7576966
q374024,576228,Nikolai_Luzin,Nikolai Luzin,MATHEMATICIAN,130.986358683015,M,,False,20,20.8337728650011,Irkutsk,52.28333333,104.28333333,56872,Russia,,1883-12-09,1883,1880,Moscow,55.75,37.61666667,19004,Russia,,1950-01-28,1950,,Soviet Union,,False,4.24109623504096,136,10852,2.41855762600465,50.6865406235148,451,451,115,115,903,903,5,5,81,81,823,823,417,417,576228
q8755,7824,Colin_Maclaurin,Colin Maclaurin,MATHEMATICIAN,0,M,,False,38,24.0853528686405,Kilmodan,56.05277778,-5.17083333,11668030,United Kingdom,,,1698,1690,Edinburgh,55.953,-3.189,9602,United Kingdom,,1746-06-14,1746,,United Kingdom,,False,7.34327239869355,321,17866,3.09955355607682,61.5067621135057,135,135,3,3,625,625,1,1,3,3,510,510,10,10,7824
q441127,556462,Paul_Lévy_(mathematician),Paul Lévy,MATHEMATICIAN,19.3649088429139,M,,False,22,21.1773323321247,Paris,48.8567,2.3508,22989,France,,1886-09-15,1886,1880,Paris,48.8567,2.3508,22989,France,,1971-12-15,1971,France,France,,False,5.84582968299776,133,6456,2.30854179341722,51.829796986606,408,408,101,101,2422,2422,564,564,71,71,2521,2521,1130,1130,556462
q226072,71735,Hugo_Steinhaus,Hugo Steinhaus,MATHEMATICIAN,0,M,,False,29,22.2702367362744,Jasło,49.75,21.46666718,,Poland,,1887-01-14,1887,1880,Wrocław,51.1166666667,17.0333333333,33603,Poland,,1972-02-25,1972,,,,False,5.14240727860408,132,17455,2.79819908649924,55.4666343724464,271,271,77,77,346,346,1,1,55,55,165,165,10,10,71735
q13237,14892185,René_de_Saussure,René de Saussure,MATHEMATICIAN,2.19818455260679,M,,False,15,20.2608730567095,Canton of Geneva,46.03333333,6.11666667,292834,France,,1868-03-17,1868,1860,Canton of Bern,46.83333333,7.61666667,292850,Switzerland,,1943-12-02,1943,,,,False,6.89297258759856,151,1938,1.22733648459436,48.7801127298907,523,523,111,111,2836,2836,1,1,105,105,397,397,1,1,14892185
q30769,54010,Sophus_Lie,Sophus Lie,MATHEMATICIAN,0,M,,False,41,23.9348713212983,Nordfjordeid,61.90611111,5.99138889,3062542,Norway,,1842-12-17,1842,1840,Oslo,59.91666667,10.73333333,22309,Norway,,1899-02-18,1899,,Sweden,,False,7.7830103236695,177,17911,3.07446930986414,61.0060075047996,142,142,22,22,46,46,1,1,6,6,30,30,7,7,54010
q354659,1093540,Mitchell_Feigenbaum,Mitchell Feigenbaum,MATHEMATICIAN,1.19305564520721,M,,False,26,21.6930238401471,New York City,40.7127,-74.0059,645042,United States,,1944-12-19,1944,1940,New York City,40.661,-73.944,645042,,,2019-06-30,2019,,,,False,5.55426622865281,75,25947,2.47322384682335,53.5458538977275,339,339,153,153,2433,2433,213,213,132,132,,,241,241,1093540
q737013,240985,Auguste_Kerckhoffs,Auguste Kerckhoffs,MATHEMATICIAN,1.5732515326848,M,,False,17,20.8246573330317,,,,,,,1835-01-19,1835,1830,Paris,48.8567,2.3508,22989,,,1903-08-09,1903,,France,,False,6.3508807068648,184,4043,1.83213068316623,50.6562070395965,453,453,40,40,,,,,37,37,,,1224,1224,240985
